"station_id","longitude","latitude"
"SiO-Pr-50-10",-68.4277360993202,49.0418069753426
"SiO-Pr-75-6",-68.4278173372888,49.0416830022867
"SiO-Pr-75-7",-68.4269920514358,49.0414985534622
"SiO-Pr-75-8",-68.4287163895777,49.0415955264591
"SiO-Pr-75-9",-68.4261186428794,49.041610242022
"SiO-Pr-75-10",-68.4282760332097,49.0416475256485
"SiO-Pr-225-6",-68.4276893929975,49.0401537453193
"SiO-Pr-225-7",-68.4267710545806,49.0402674672577
"SiO-Pr-225-8",-68.4275173460797,49.0403586034413
"SiO-Pr-225-9",-68.4278087821081,49.0402178539638
"SiO-Pr-225-10",-68.4285224559532,49.040185698769
"SiO-Mo-50-6",-68.4301733266851,49.0418704387962
"SiO-Mo-50-7",-68.4306632600911,49.0417942861478
"SiO-Mo-50-8",-68.431891468804,49.0417440120927
"SiO-Mo-50-9",-68.4317903652216,49.0418157055154
"SiO-Mo-50-10",-68.4318571541202,49.0416357919754
"SiO-Mo-75-6",-68.4296357593178,49.0414784640702
"SiO-Mo-75-7",-68.4312547506849,49.041505792886
"SiO-Mo-75-8",-68.4313574302491,49.0416082211958
"SiO-Mo-75-9",-68.4292537139454,49.0415019992184
"SiO-Mo-75-10",-68.4315436581953,49.0414762977633
"SiO-Mo-225-6",-68.4300871647602,49.0401150638345
"SiO-Mo-225-7",-68.4313219303758,49.0401009308391
"SiO-Mo-225-8",-68.4311500466325,49.0400727743357
"SiO-Mo-225-9",-68.4303095300019,49.0401048537509
"SiO-Mo-225-10",-68.4302117739188,49.0402868725451
"SiO-El-50-6",-68.4349014050991,49.0417547504363
"SiO-El-50-7",-68.4347754168788,49.0416545300949
"SiO-El-50-8",-68.434148030553,49.0416511757765
"SiO-El-50-9",-68.432640979473,49.0416210080058
"SiO-El-50-10",-68.4339628167862,49.0417824672732
"SiO-El-75-6",-68.4325960776826,49.0415039879274
"SiO-El-75-7",-68.4337461807546,49.0414122109684
"SiO-El-75-8",-68.4340029841341,49.0414798008567
"SiO-El-75-9",-68.4322917349939,49.041461784074
"SiO-El-75-10",-68.4341970837508,49.0414794562673
"SiO-El-225-6",-68.4340717822702,49.0401606728559
"SiO-El-225-7",-68.4344666228058,49.0400024810527
"SiO-El-225-8",-68.4329798553557,49.0400711455382
"SiO-El-225-9",-68.4334711271858,49.0401920630196
"SiO-El-225-10",-68.4322282238396,49.040131454852
"RfO-Pr-50-6",-68.4488262993684,49.0415895037606
"RfO-Pr-50-7",-68.4511378506784,49.0416526816539
"RfO-Pr-50-8",-68.4503256441241,49.0415872136248
"RfO-Pr-50-9",-68.450101455055,49.0415845347601
"RfO-Pr-50-10",-68.4505099917553,49.041695683425
"RfO-Pr-75-6",-68.4509455410132,49.041414933233
"RfO-Pr-75-7",-68.4515526225964,49.041426759042
"RfO-Pr-75-8",-68.4491091942029,49.0412473723166
"RfO-Pr-75-9",-68.4511536650715,49.0414254583612
"RfO-Pr-75-10",-68.4515311548171,49.0415430319233
"RfO-Pr-225-6",-68.4513469921446,49.0401537932305
"RfO-Pr-225-7",-68.4507280408592,49.0402078828602
"RfO-Pr-225-8",-68.450905092643,49.0400945811193
"RfO-Pr-225-9",-68.4497181860215,49.0400966104072
"RfO-Pr-225-10",-68.4499600145134,49.040040887208
"RfO-Mo-50-6",-68.4544150588532,49.0420635017812
"RfO-Mo-50-7",-68.4536273479984,49.0419279683212
"RfO-Mo-50-8",-68.4546173646323,49.0420924263221
"RfO-Mo-50-9",-68.4527786310407,49.0419370437674
"RfO-Mo-50-10",-68.4544497119438,49.0419688466338
"RfO-Mo-75-6",-68.4526332765957,49.041580497549
"RfO-Mo-75-7",-68.4533693932448,49.041736138536
"RfO-Mo-75-8",-68.4529105008487,49.0416526072028
"RfO-Mo-75-9",-68.4531992320001,49.041645287865
"RfO-Mo-75-10",-68.4524449349238,49.0416793382052
"RfO-Mo-225-6",-68.4547734919677,49.0404587191924
"RfO-Mo-225-7",-68.4523678072383,49.0402518061784
"RfO-Mo-225-8",-68.4531586747919,49.040426967798
"RfO-Mo-225-9",-68.4534302993987,49.0402539974663
"RfO-Mo-225-10",-68.4527992262019,49.0401914784589
"RfO-El-50-6",-68.4551009421394,49.0420683659479
"RfO-El-50-7",-68.4572474605622,49.0422407446453
"RfO-El-50-8",-68.4563928817574,49.0422959003607
"RfO-El-50-9",-68.4554717013029,49.0420528941332
"RfO-El-50-10",-68.4566357668041,49.0422122314709
"RfO-El-75-6",-68.4558054351546,49.041825572163
"RfO-El-75-7",-68.4559908100919,49.0419867988336
"RfO-El-75-8",-68.4572059406391,49.0420133680336
"RfO-El-75-9",-68.4575008581183,49.0420163462231
"RfO-El-75-10",-68.4554226669003,49.0419661533384
"RfO-El-225-6",-68.4554986871075,49.0405391623979
"RfO-El-225-7",-68.4564885644544,49.0405585003018
"RfO-El-225-8",-68.4572596122626,49.040731715486
"RfO-El-225-9",-68.456988071575,49.0406710193766
"RfO-El-225-10",-68.4564935161091,49.0406552640057
