"station_id","longitude","latitude"
"SiO-Mo-225-4",-68.4289977948264,49.0402098038767
"SiO-Mo-225-5",-68.4297458170577,49.0401245143582
"SiO-El-50-1",-68.4338804174487,49.0416159721301
"SiO-El-50-2",-68.4331936138844,49.0416798858029
"SiO-El-50-3",-68.4319626100534,49.0417485347836
"SiO-El-50-4",-68.4344709863709,49.0415919902413
"SiO-El-50-5",-68.4331363996925,49.0417747702955
"SiO-El-75-1",-68.4328422896774,49.0413917194062
"SiO-El-75-2",-68.4333690394713,49.0413685003403
"SiO-El-75-3",-68.4338756172163,49.0413628508608
"SiO-El-75-4",-68.4329882432246,49.0415703742975
"SiO-El-75-5",-68.433179553927,49.0414630545843
"SiO-El-225-1",-68.4338748996087,49.0401848554125
"SiO-El-225-2",-68.4346330499254,49.0401845482696
"SiO-El-225-3",-68.4342330264523,49.0401123188188
"SiO-El-225-4",-68.4331494740302,49.040196523165
"SiO-El-225-5",-68.4329211805124,49.0401722538986
"RfO-Pr-50-1",-68.4496295712448,49.0415373526862
"RfO-Pr-50-2",-68.4514101420656,49.0416678291625
"RfO-Pr-50-3",-68.4501781602543,49.0417403129046
"RfO-Pr-50-4",-68.4489688978867,49.0416397176436
"RfO-Pr-50-5",-68.4499347656938,49.041631274161
"RfO-Pr-75-1",-68.451336594307,49.0415851212477
"RfO-Pr-75-2",-68.4501937327984,49.0413223787959
"RfO-Pr-75-3",-68.4501361522072,49.0414272918027
"RfO-Pr-75-4",-68.4497157872133,49.041326968981
"RfO-Pr-75-5",-68.4506893302824,49.0414970501425
"RfO-Pr-225-1",-68.4515152889141,49.0401491604524
"RfO-Pr-225-2",-68.4505131255078,49.0400652322736
"RfO-Pr-225-3",-68.4494268628022,49.0399640921598
"RfO-Pr-225-4",-68.4493139642719,49.0398688992517
"RfO-Pr-225-5",-68.4518405921206,49.0402008609632
"RfO-Mo-50-1",-68.4525617069577,49.0417535827107
"RfO-Mo-50-2",-68.4523072710074,49.0418297056678
"RfO-Mo-50-3",-68.4532433978016,49.0419113953554
"RfO-Mo-50-4",-68.4539268924173,49.0419935328975
"RfO-Mo-50-5",-68.4519955941033,49.041788230196
"RfO-Mo-75-1",-68.4538668802312,49.041633072642
"RfO-Mo-75-2",-68.4519421297725,49.0415413235155
"RfO-Mo-75-3",-68.4543648601412,49.0418667369559
"RfO-Mo-75-4",-68.452347765858,49.041505169549
"RfO-Mo-75-5",-68.4527921866816,49.0415986388665
"RfO-Mo-225-1",-68.4522219299244,49.0401903428143
"RfO-Mo-225-2",-68.4541180546317,49.0404442486535
"RfO-Mo-225-3",-68.4527351614614,49.0403265681348
"RfO-Mo-225-4",-68.4544930546353,49.0404110904119
"RfO-Mo-225-5",-68.4539057605075,49.0404451327844
"RfO-El-50-1",-68.4566821008913,49.0422998911255
"RfO-El-50-2",-68.4560318471215,49.0421410326732
"RfO-El-50-3",-68.4546511699965,49.0420650861281
"RfO-El-50-4",-68.4547986647466,49.0421594786981
"RfO-El-50-5",-68.4558157269397,49.0421419515989
"RfO-El-75-1",-68.4549135065984,49.0419494341627
"RfO-El-75-2",-68.4563175940118,49.0420329008913
"RfO-El-75-3",-68.456602269877,49.0421024456131
"RfO-El-75-4",-68.4568767088747,49.042108727616
"RfO-El-75-5",-68.4575897281879,49.0421952157995
"RfO-El-225-1",-68.4567240801154,49.0407149966715
"RfO-El-225-2",-68.4553369792761,49.0405104471377
"RfO-El-225-3",-68.4558151656899,49.0406203217868
"RfO-El-225-4",-68.4574702753577,49.0407806736878
"RfO-El-225-5",-68.4551836343463,49.0404533726469
